pedido_id,produto_id,produto_categoria,valor
32974,12663,utilidades_domesticas,5
32975,8148,esporte_lazer,59
32976,3868,beleza_saude,84
32977,8226,esporte_lazer,469
32978,9016,informatica_acessorios,327
32979,5507,beleza_saude,31
32980,9457,beleza_saude,74
32981,2553,automotivo,139
32982,16179,beleza_saude,41
32983,6785,cama_mesa_banho,126
32984,12335,informatica_acessorios,25
32985,9554,esporte_lazer,79
32986,1258,esporte_lazer,120
32987,472,beleza_saude,49
32988,7432,esporte_lazer,47
32989,4228,informatica_acessorios,159
32990,11069,beleza_saude,149
32991,7672,beleza_saude,395
32992,13509,cama_mesa_banho,99
32993,1505,beleza_saude,64
32994,70,cama_mesa_banho,29
32995,627,informatica_acessorios,39
32996,15216,beleza_saude,229
32997,3335,informatica_acessorios,79
32998,12133,moveis_decoracao,22
32999,416,beleza_saude,95
33000,853,beleza_saude,23
33001,8296,beleza_saude,325
33002,2801,moveis_decoracao,10
33003,6838,moveis_decoracao,69
33004,12754,moveis_decoracao,99
33005,2014,beleza_saude,69
33006,3367,moveis_decoracao,45
33007,10629,esporte_lazer,239
33008,15643,moveis_decoracao,88
33009,7352,beleza_saude,110
33010,13133,moveis_decoracao,101
33011,10159,beleza_saude,329
33012,9345,utilidades_domesticas,35
33013,1510,beleza_saude,41
33014,11851,cama_mesa_banho,119
33015,12404,utilidades_domesticas,72
33016,210,moveis_decoracao,12
33017,655,moveis_decoracao,35
33018,853,beleza_saude,19
33019,16398,informatica_acessorios,149
33020,13240,moveis_decoracao,59
33021,3910,esporte_lazer,65
33022,105,utilidades_domesticas,18
33023,63,esporte_lazer,209
33024,275,cama_mesa_banho,113
33025,5173,informatica_acessorios,49
33026,3237,utilidades_domesticas,89
33027,9935,beleza_saude,79
33028,2119,cama_mesa_banho,44
33029,3910,esporte_lazer,65
33030,8101,beleza_saude,98
33031,6612,beleza_saude,879
33032,7389,cama_mesa_banho,16
33033,12401,esporte_lazer,99
33034,853,beleza_saude,23
33035,16305,esporte_lazer,229
33036,6464,informatica_acessorios,42
33037,11936,informatica_acessorios,199
33038,12965,cama_mesa_banho,39
33039,1505,beleza_saude,58
33040,14651,esporte_lazer,63
33041,2238,automotivo,199
33042,11674,cama_mesa_banho,27
33043,13685,esporte_lazer,427
33044,7476,utilidades_domesticas,92
33045,3135,esporte_lazer,190
33046,14943,informatica_acessorios,149
33047,4559,moveis_decoracao,12
33048,14943,informatica_acessorios,149
33049,11493,cama_mesa_banho,39
33050,1557,esporte_lazer,159
33051,15135,cama_mesa_banho,57
33052,14296,cama_mesa_banho,64
33053,2228,beleza_saude,110
33054,14786,esporte_lazer,169
33055,9762,utilidades_domesticas,64
33056,3894,cama_mesa_banho,82
33057,2317,automotivo,143
33058,2963,beleza_saude,79
33059,3538,cama_mesa_banho,52
33060,8051,cama_mesa_banho,69
33061,5615,automotivo,429
33062,2883,beleza_saude,550
33063,15723,cama_mesa_banho,89
33064,7977,automotivo,189
33065,2380,automotivo,199
33066,815,beleza_saude,14
33067,11060,informatica_acessorios,242
33068,10205,automotivo,169
33069,1505,beleza_saude,54
33070,5382,moveis_decoracao,44
33071,9935,beleza_saude,79
33072,16281,automotivo,98
33073,16237,informatica_acessorios,140
33074,9808,esporte_lazer,134
33075,4889,moveis_decoracao,230
33076,13998,moveis_decoracao,119
33077,13317,cama_mesa_banho,138
33078,15497,moveis_decoracao,99
33079,2675,utilidades_domesticas,32
33080,1669,moveis_decoracao,19
33081,1167,cama_mesa_banho,254
33082,2079,utilidades_domesticas,19
33083,14562,utilidades_domesticas,189
33084,1261,cama_mesa_banho,69
33085,15986,informatica_acessorios,211
33086,859,beleza_saude,18
33087,4567,utilidades_domesticas,120
33088,12972,esporte_lazer,776
33089,12911,moveis_decoracao,31
33090,12596,moveis_decoracao,25
33091,7886,automotivo,86
33092,3956,cama_mesa_banho,99
33093,15363,informatica_acessorios,31
33094,15636,informatica_acessorios,299
33095,3626,moveis_decoracao,269
33096,9846,cama_mesa_banho,12
33097,9780,esporte_lazer,35
33098,4858,esporte_lazer,49
33099,12835,esporte_lazer,23
33100,8296,beleza_saude,330
33101,13178,automotivo,119
33102,6213,beleza_saude,110
33103,5618,automotivo,139
33104,2062,utilidades_domesticas,19
33105,8611,informatica_acessorios,40
33106,10996,cama_mesa_banho,89
33107,191,moveis_decoracao,43
33108,6392,utilidades_domesticas,14
33109,16462,informatica_acessorios,19
33110,6353,informatica_acessorios,45
33111,1710,informatica_acessorios,169
33112,14283,beleza_saude,170
33113,2067,moveis_decoracao,149
33114,10159,beleza_saude,339
33115,7814,informatica_acessorios,149
33116,12693,informatica_acessorios,49
33117,2116,informatica_acessorios,9
33118,14246,beleza_saude,290
33119,16774,informatica_acessorios,30
33120,10086,beleza_saude,64
33121,6692,informatica_acessorios,54
33122,15631,automotivo,27
33123,10263,esporte_lazer,104
33124,15151,cama_mesa_banho,149
33125,12511,utilidades_domesticas,69
33126,8105,moveis_decoracao,169
33127,9122,utilidades_domesticas,129
33128,4897,moveis_decoracao,75
33129,14279,cama_mesa_banho,24
33130,4491,beleza_saude,131
33131,854,utilidades_domesticas,19
33132,8176,beleza_saude,59
33133,12030,moveis_decoracao,20
33134,13146,beleza_saude,84
33135,6984,beleza_saude,34
33136,6149,beleza_saude,199
33137,9156,esporte_lazer,49
33138,12044,informatica_acessorios,29
33139,11043,moveis_decoracao,79
33140,10844,utilidades_domesticas,299
33141,4940,cama_mesa_banho,89
33142,2846,cama_mesa_banho,122
33143,4461,beleza_saude,109
33144,10808,moveis_decoracao,180
33145,11470,cama_mesa_banho,21
33146,8904,moveis_decoracao,29
33147,14195,moveis_decoracao,150
33148,16600,cama_mesa_banho,53
33149,16446,utilidades_domesticas,59
33150,7194,utilidades_domesticas,54
33151,16148,esporte_lazer,59
33152,9999,esporte_lazer,79
33153,3633,automotivo,39
33154,3910,esporte_lazer,65
33155,6771,esporte_lazer,199
33156,4120,cama_mesa_banho,113
33157,10769,beleza_saude,89
33158,6701,utilidades_domesticas,44
33159,2721,beleza_saude,23
33160,16461,moveis_decoracao,69
33161,6758,automotivo,51
33162,10205,automotivo,160
33163,1699,cama_mesa_banho,149
33164,16189,moveis_decoracao,349
33165,13509,cama_mesa_banho,99
33166,15280,informatica_acessorios,159
33167,815,beleza_saude,14
33168,4461,beleza_saude,109
33169,15861,beleza_saude,80
33170,1117,informatica_acessorios,34
33171,9579,utilidades_domesticas,34
33172,769,beleza_saude,35
33173,12807,utilidades_domesticas,69
33174,7634,automotivo,25
33175,4463,utilidades_domesticas,119
33176,1388,informatica_acessorios,93
33177,10254,cama_mesa_banho,422
33178,2548,cama_mesa_banho,219
33179,10540,esporte_lazer,105
33180,6714,informatica_acessorios,83
33181,6437,automotivo,22
33182,9999,esporte_lazer,69
33183,1453,esporte_lazer,213
33184,8263,moveis_decoracao,49
33185,13808,moveis_decoracao,44
33186,8109,esporte_lazer,24
33187,16527,utilidades_domesticas,43
33188,8452,moveis_decoracao,112
33189,8069,moveis_decoracao,78
33190,4053,utilidades_domesticas,24
33191,6243,utilidades_domesticas,39
33192,13710,esporte_lazer,48
33193,13900,automotivo,79
33194,9235,informatica_acessorios,55
33195,5337,utilidades_domesticas,399
33196,11566,informatica_acessorios,29
33197,12672,automotivo,92
33198,731,esporte_lazer,119
33199,4263,cama_mesa_banho,79
33200,16047,informatica_acessorios,29
33201,6681,moveis_decoracao,45
33202,9546,utilidades_domesticas,59
33203,12196,informatica_acessorios,2999
33204,2815,moveis_decoracao,196
33205,15729,informatica_acessorios,88
33206,1699,cama_mesa_banho,149
33207,9305,automotivo,69
33208,4008,cama_mesa_banho,109
33209,11419,automotivo,135
33210,8889,informatica_acessorios,139
33211,7516,utilidades_domesticas,79
33212,10728,informatica_acessorios,59
33213,8168,beleza_saude,47
33214,15667,cama_mesa_banho,26
33215,6405,automotivo,59
33216,3868,beleza_saude,84
33217,12417,esporte_lazer,135
33218,5056,automotivo,7
33219,10307,moveis_decoracao,24
33220,73,beleza_saude,129
33221,4744,automotivo,40
33222,14835,esporte_lazer,219
33223,12511,utilidades_domesticas,69
33224,1801,beleza_saude,39
33225,1922,cama_mesa_banho,129
33226,12835,esporte_lazer,23
33227,8632,beleza_saude,99
33228,6838,moveis_decoracao,75
33229,5706,esporte_lazer,99
33230,1885,moveis_decoracao,89
33231,627,informatica_acessorios,30
33232,6687,cama_mesa_banho,69
33233,16520,cama_mesa_banho,89
33234,1302,informatica_acessorios,45
33235,1117,informatica_acessorios,34
33236,7160,moveis_decoracao,49
33237,13640,esporte_lazer,189
33238,15117,esporte_lazer,229
33239,9963,cama_mesa_banho,99
33240,14356,cama_mesa_banho,149
33241,6758,automotivo,55
33242,15119,moveis_decoracao,59
33243,11025,beleza_saude,99
33244,12571,moveis_decoracao,32
33245,1505,beleza_saude,64
33246,16855,beleza_saude,38
33247,15518,automotivo,599
33248,7487,esporte_lazer,9
33249,15511,moveis_decoracao,117
33250,10479,esporte_lazer,28
33251,5638,moveis_decoracao,100
33252,6990,moveis_decoracao,40
33253,12314,esporte_lazer,99
33254,15950,cama_mesa_banho,125
33255,15303,utilidades_domesticas,179
33256,14933,cama_mesa_banho,85
33257,10065,beleza_saude,15
33258,10420,informatica_acessorios,79
33259,6787,cama_mesa_banho,21
33260,13983,esporte_lazer,76
33261,3171,beleza_saude,78
33262,2647,beleza_saude,41
33263,853,beleza_saude,19
33264,5323,beleza_saude,95
33265,5125,informatica_acessorios,179
33266,14390,beleza_saude,55
33267,8523,moveis_decoracao,16
33268,4087,moveis_decoracao,250
33269,7278,utilidades_domesticas,59
33270,13540,beleza_saude,252
33271,9861,esporte_lazer,45
33272,13549,moveis_decoracao,44
33273,8051,cama_mesa_banho,69
33274,3487,cama_mesa_banho,98
33275,15954,esporte_lazer,23
33276,12612,beleza_saude,49
33277,16588,esporte_lazer,54
33278,9593,informatica_acessorios,59
33279,5845,utilidades_domesticas,85
33280,2483,moveis_decoracao,73
33281,16726,utilidades_domesticas,98
33282,12285,beleza_saude,85
33283,2219,esporte_lazer,59
33284,12487,beleza_saude,140
33285,1509,cama_mesa_banho,169
33286,6408,beleza_saude,99
33287,4940,cama_mesa_banho,89
33288,15648,utilidades_domesticas,49
33289,15666,esporte_lazer,54
33290,16699,moveis_decoracao,249
33291,14943,informatica_acessorios,149
33292,13516,automotivo,259
33293,10420,informatica_acessorios,79
33294,9427,beleza_saude,1149
33295,15595,moveis_decoracao,37
33296,13032,cama_mesa_banho,174
33297,6850,esporte_lazer,69
33298,1099,moveis_decoracao,18
33299,5336,moveis_decoracao,41
33300,12492,beleza_saude,135
33301,11489,beleza_saude,110
33302,728,utilidades_domesticas,8
33303,12037,esporte_lazer,104
33304,10190,automotivo,54
33305,10476,esporte_lazer,21
33306,9325,cama_mesa_banho,69
33307,10540,esporte_lazer,106
33308,14988,cama_mesa_banho,200
33309,14218,beleza_saude,47
33310,8296,beleza_saude,325
33311,124,cama_mesa_banho,55
33312,12555,esporte_lazer,29
33313,5432,cama_mesa_banho,70
33314,1569,beleza_saude,110
33315,9935,beleza_saude,79
33316,2462,informatica_acessorios,99
33317,5780,esporte_lazer,107
33318,1722,beleza_saude,7
33319,15582,cama_mesa_banho,159
33320,5725,informatica_acessorios,59
33321,15752,beleza_saude,1399
33322,14512,beleza_saude,467
33323,16031,informatica_acessorios,24
33324,7749,moveis_decoracao,38
33325,13286,automotivo,58
33326,6097,beleza_saude,110
33327,1432,moveis_decoracao,65
33328,8051,cama_mesa_banho,69
33329,16742,automotivo,119
33330,12439,cama_mesa_banho,205
33331,16416,informatica_acessorios,18
33332,10154,esporte_lazer,104
33333,11715,esporte_lazer,22
33334,5685,moveis_decoracao,79
33335,12522,cama_mesa_banho,199
33336,8810,informatica_acessorios,19
33337,7342,cama_mesa_banho,28
33338,13068,automotivo,67
33339,2294,informatica_acessorios,119
33340,13832,moveis_decoracao,59
33341,12769,utilidades_domesticas,69
33342,9996,moveis_decoracao,39
33343,11875,automotivo,29
33344,1737,automotivo,19
33345,5895,esporte_lazer,45
33346,9848,informatica_acessorios,175
33347,14143,utilidades_domesticas,68
33348,14930,informatica_acessorios,1199
33349,5009,beleza_saude,95
33350,14398,moveis_decoracao,179
33351,7809,utilidades_domesticas,7
33352,6838,moveis_decoracao,69
33353,4969,beleza_saude,67
33354,9060,utilidades_domesticas,280
33355,8523,moveis_decoracao,16
33356,134,informatica_acessorios,118
33357,14227,moveis_decoracao,69
33358,2206,esporte_lazer,129
33359,585,esporte_lazer,140
33360,12717,automotivo,59
33361,4383,utilidades_domesticas,259
33362,2412,esporte_lazer,129
33363,6291,utilidades_domesticas,119
33364,9777,beleza_saude,364
33365,8296,beleza_saude,330
33366,16237,informatica_acessorios,140
33367,7486,moveis_decoracao,69
33368,942,beleza_saude,122
33369,3506,informatica_acessorios,89
33370,14195,moveis_decoracao,150
33371,487,moveis_decoracao,59
33372,9969,automotivo,135
33373,4940,cama_mesa_banho,86
33374,2963,beleza_saude,89
33375,509,informatica_acessorios,31
33376,14227,moveis_decoracao,69
33377,9167,cama_mesa_banho,99
33378,8295,utilidades_domesticas,30
33379,9667,cama_mesa_banho,114
33380,391,esporte_lazer,129
33381,2661,cama_mesa_banho,220
33382,6022,moveis_decoracao,28
33383,5339,beleza_saude,69
33384,14988,cama_mesa_banho,205
33385,5467,moveis_decoracao,89
33386,8805,esporte_lazer,22
33387,4486,esporte_lazer,54
33388,10238,utilidades_domesticas,219
33389,11824,beleza_saude,78
33390,4228,informatica_acessorios,149
33391,10260,cama_mesa_banho,432
33392,10799,automotivo,27
33393,16403,utilidades_domesticas,75
33394,2412,esporte_lazer,159
33395,5284,automotivo,1788
33396,13018,cama_mesa_banho,80
33397,12890,cama_mesa_banho,39
33398,7864,automotivo,399
33399,15031,cama_mesa_banho,135
33400,14410,automotivo,54
33401,11835,utilidades_domesticas,33
33402,15593,esporte_lazer,52
33403,11746,utilidades_domesticas,39
33404,6848,cama_mesa_banho,49
33405,10837,beleza_saude,529
33406,6127,cama_mesa_banho,40
33407,4803,automotivo,60
33408,11493,cama_mesa_banho,39
33409,9329,cama_mesa_banho,129
33410,13928,utilidades_domesticas,24
33411,9496,automotivo,659
33412,1992,informatica_acessorios,124
33413,10419,cama_mesa_banho,109
33414,9777,beleza_saude,364
33415,6260,moveis_decoracao,189
33416,4698,beleza_saude,29
33417,4265,beleza_saude,32
33418,15055,automotivo,69
33419,3927,utilidades_domesticas,64
33420,11755,esporte_lazer,69
33421,13090,cama_mesa_banho,27
33422,16148,esporte_lazer,64
33423,4387,cama_mesa_banho,129
33424,15447,beleza_saude,255
33425,15363,informatica_acessorios,31
33426,16803,moveis_decoracao,24
33427,6123,esporte_lazer,89
33428,7866,esporte_lazer,205
33429,6602,utilidades_domesticas,26
33430,3249,esporte_lazer,54
33431,5674,utilidades_domesticas,22
33432,9855,utilidades_domesticas,233
33433,4620,cama_mesa_banho,95
33434,16710,esporte_lazer,133
33435,13855,beleza_saude,369
33436,13006,utilidades_domesticas,25
33437,13781,beleza_saude,17
33438,10252,moveis_decoracao,38
33439,6239,cama_mesa_banho,38
33440,5468,cama_mesa_banho,28
33441,14570,cama_mesa_banho,13
33442,15447,beleza_saude,255
33443,2645,beleza_saude,64
33444,11796,moveis_decoracao,69
33445,4306,beleza_saude,62
33446,11651,informatica_acessorios,215
33447,7631,cama_mesa_banho,85
33448,12492,beleza_saude,135
33449,7501,esporte_lazer,29
33450,3171,beleza_saude,78
33451,11103,esporte_lazer,99
33452,289,moveis_decoracao,39
33453,5731,utilidades_domesticas,54
33454,15092,esporte_lazer,47
33455,15984,utilidades_domesticas,9
33456,8015,automotivo,10
33457,11066,esporte_lazer,114
33458,3234,informatica_acessorios,349
33459,7054,moveis_decoracao,26
33460,9175,beleza_saude,69
33461,3470,cama_mesa_banho,24
33462,6838,moveis_decoracao,69
33463,15881,esporte_lazer,34
33464,2346,moveis_decoracao,45
33465,7308,informatica_acessorios,85
33466,7305,moveis_decoracao,34
33467,1731,cama_mesa_banho,45
33468,2534,utilidades_domesticas,71
33469,12,moveis_decoracao,79
33470,9060,utilidades_domesticas,288
33471,1229,utilidades_domesticas,47
33472,7252,utilidades_domesticas,39
33473,1178,beleza_saude,10
33474,2264,cama_mesa_banho,98
33475,14415,informatica_acessorios,130
33476,9644,automotivo,659
33477,2355,esporte_lazer,295
33478,13923,informatica_acessorios,50
33479,9136,informatica_acessorios,58
33480,9303,esporte_lazer,43
33481,9217,beleza_saude,25
33482,2170,esporte_lazer,23
33483,942,beleza_saude,122
33484,2545,automotivo,149
33485,2963,beleza_saude,79
33486,10481,beleza_saude,336
33487,11622,moveis_decoracao,220
33488,13175,utilidades_domesticas,94
33489,12953,esporte_lazer,95
33490,4563,cama_mesa_banho,76
33491,3693,moveis_decoracao,60
33492,4146,beleza_saude,113
33493,14988,cama_mesa_banho,200
33494,4263,cama_mesa_banho,79
33495,8078,cama_mesa_banho,35
33496,5110,beleza_saude,52
33497,7702,cama_mesa_banho,27
33498,9259,informatica_acessorios,28
33499,10540,esporte_lazer,105
33500,4683,esporte_lazer,135
33501,14943,informatica_acessorios,149
33502,8567,moveis_decoracao,59
33503,13128,esporte_lazer,87
33504,6907,esporte_lazer,4059
33505,13345,cama_mesa_banho,96
33506,14796,cama_mesa_banho,249
33507,6168,cama_mesa_banho,101
33508,7894,automotivo,20
33509,9208,cama_mesa_banho,95
33510,532,automotivo,179
33511,1232,beleza_saude,125
33512,5533,esporte_lazer,49
33513,9786,beleza_saude,14
33514,13178,automotivo,109
33515,14009,esporte_lazer,109
33516,2963,beleza_saude,89
33517,6649,beleza_saude,34
33518,3910,esporte_lazer,65
33519,13105,automotivo,399
33520,9408,informatica_acessorios,139
33521,3708,beleza_saude,40
33522,13651,beleza_saude,110
33523,15816,cama_mesa_banho,122
33524,5945,utilidades_domesticas,113
33525,13861,moveis_decoracao,132
33526,16801,esporte_lazer,31
33527,7993,automotivo,112
33528,5734,moveis_decoracao,59
33529,8209,beleza_saude,299
33530,13178,automotivo,109
33531,10391,esporte_lazer,50
33532,6395,cama_mesa_banho,77
33533,14218,beleza_saude,53
33534,12492,beleza_saude,125
33535,14567,esporte_lazer,120
33536,6455,cama_mesa_banho,49
33537,8523,moveis_decoracao,16
33538,9671,informatica_acessorios,81
33539,3308,automotivo,69
33540,6937,esporte_lazer,15
33541,1915,automotivo,27
33542,15958,moveis_decoracao,169
33543,4712,informatica_acessorios,69
33544,6536,utilidades_domesticas,130
33545,8192,automotivo,50
33546,16069,utilidades_domesticas,109
33547,8376,cama_mesa_banho,109
33548,3739,moveis_decoracao,69
33549,1499,cama_mesa_banho,10
33550,10194,beleza_saude,12
33551,1915,automotivo,27
33552,13975,beleza_saude,599
33553,14101,informatica_acessorios,39
33554,12812,cama_mesa_banho,144
33555,13564,cama_mesa_banho,69
33556,11294,cama_mesa_banho,19
33557,14291,utilidades_domesticas,28
33558,16592,informatica_acessorios,69
33559,12981,esporte_lazer,317
33560,14681,esporte_lazer,55
33561,12591,moveis_decoracao,199
33562,12831,cama_mesa_banho,127
33563,3627,cama_mesa_banho,49
33564,9038,moveis_decoracao,49
33565,9708,esporte_lazer,14
33566,6549,cama_mesa_banho,56
33567,15513,beleza_saude,16
33568,3756,beleza_saude,49
33569,13577,beleza_saude,110
33570,3179,utilidades_domesticas,21
33571,14702,cama_mesa_banho,53
33572,879,moveis_decoracao,299
33573,5166,esporte_lazer,110
33574,714,beleza_saude,1309
33575,12929,utilidades_domesticas,84
33576,1900,moveis_decoracao,68
33577,190,esporte_lazer,109
33578,7409,cama_mesa_banho,69
33579,3643,esporte_lazer,89
33580,3958,cama_mesa_banho,52
33581,10997,informatica_acessorios,109
33582,4940,cama_mesa_banho,89
33583,6188,cama_mesa_banho,45
33584,16849,cama_mesa_banho,59
33585,13432,utilidades_domesticas,25
33586,16855,beleza_saude,38
33587,6845,utilidades_domesticas,26
33588,2811,informatica_acessorios,31
33589,6671,moveis_decoracao,349
33590,8594,cama_mesa_banho,21
33591,1235,esporte_lazer,109
33592,7265,informatica_acessorios,399
33593,1169,moveis_decoracao,70
33594,6162,cama_mesa_banho,82
33595,2923,automotivo,179
33596,9922,automotivo,99
33597,12329,cama_mesa_banho,109
33598,4641,cama_mesa_banho,99
33599,4164,esporte_lazer,124
33600,3333,utilidades_domesticas,69
33601,13479,moveis_decoracao,119
33602,14102,automotivo,8
33603,2084,beleza_saude,125
33604,6782,cama_mesa_banho,72
33605,8280,informatica_acessorios,269
33606,15242,cama_mesa_banho,52
33607,8459,beleza_saude,326
33608,11608,utilidades_domesticas,45
33609,14638,cama_mesa_banho,77
33610,1652,beleza_saude,10
33611,3417,beleza_saude,99
33612,677,moveis_decoracao,56
33613,5540,esporte_lazer,89
33614,13849,automotivo,419
33615,4475,automotivo,179
33616,7708,informatica_acessorios,67
33617,3846,beleza_saude,53
33618,4966,automotivo,69
33619,2524,esporte_lazer,144
33620,5700,cama_mesa_banho,168
33621,662,esporte_lazer,49
33622,2177,esporte_lazer,59
33623,10328,cama_mesa_banho,71
33624,153,beleza_saude,95
33625,4803,automotivo,60
33626,5350,esporte_lazer,65
33627,9777,beleza_saude,364
33628,5861,automotivo,24
33629,4507,esporte_lazer,259
33630,7021,informatica_acessorios,105
33631,10273,beleza_saude,97
33632,942,beleza_saude,122
33633,6671,moveis_decoracao,349
33634,5879,informatica_acessorios,396
33635,915,moveis_decoracao,32
33636,9560,cama_mesa_banho,149
33637,13661,utilidades_domesticas,59
33638,4228,informatica_acessorios,109
33639,5885,esporte_lazer,20
33640,14660,beleza_saude,130
33641,15905,automotivo,185
33642,9467,cama_mesa_banho,199
33643,4064,moveis_decoracao,65
33644,16397,cama_mesa_banho,99
33645,6915,cama_mesa_banho,168
33646,5585,cama_mesa_banho,19
33647,3659,utilidades_domesticas,59
33648,13089,esporte_lazer,33
33649,4960,cama_mesa_banho,89
33650,1026,esporte_lazer,16
33651,10801,cama_mesa_banho,69
33652,10012,moveis_decoracao,29
33653,3868,beleza_saude,84
33654,5871,esporte_lazer,252
33655,9585,esporte_lazer,619
33656,12368,esporte_lazer,15
33657,1232,beleza_saude,125
33658,10837,beleza_saude,550
33659,12380,utilidades_domesticas,28
33660,14943,informatica_acessorios,149
33661,11875,automotivo,29
33662,1747,automotivo,58
33663,14842,esporte_lazer,59
33664,2777,automotivo,27
33665,16800,cama_mesa_banho,23
33666,3025,esporte_lazer,16
33667,14097,cama_mesa_banho,359
33668,12674,automotivo,145
33669,10144,esporte_lazer,45
33670,14121,beleza_saude,79
33671,1915,automotivo,27
33672,9018,beleza_saude,139
33673,3535,beleza_saude,19
33674,928,moveis_decoracao,165
33675,15154,beleza_saude,59
33676,2963,beleza_saude,89
33677,1745,cama_mesa_banho,55
33678,14254,cama_mesa_banho,115
33679,976,cama_mesa_banho,52
33680,16398,informatica_acessorios,159
33681,13548,cama_mesa_banho,99
33682,15477,moveis_decoracao,59
33683,4228,informatica_acessorios,119
33684,9071,utilidades_domesticas,16
33685,5359,esporte_lazer,138
33686,14876,esporte_lazer,59
33687,4398,cama_mesa_banho,49
33688,10997,informatica_acessorios,74
33689,9935,beleza_saude,79
33690,10192,esporte_lazer,189
33691,2713,beleza_saude,68
33692,14478,cama_mesa_banho,79
33693,10813,informatica_acessorios,86
33694,14950,esporte_lazer,99
33695,5578,informatica_acessorios,31
33696,3185,informatica_acessorios,125
33697,7642,cama_mesa_banho,72
33698,9612,moveis_decoracao,35
33699,6579,cama_mesa_banho,39
33700,14730,automotivo,30
33701,4237,beleza_saude,75
33702,13651,beleza_saude,110
33703,3449,utilidades_domesticas,145
33704,993,beleza_saude,49
33705,15299,cama_mesa_banho,48
33706,13459,moveis_decoracao,33
33707,10502,cama_mesa_banho,149
33708,11534,utilidades_domesticas,108
33709,13363,cama_mesa_banho,39
33710,14877,informatica_acessorios,82
33711,7679,utilidades_domesticas,55
33712,12284,cama_mesa_banho,25
33713,4940,cama_mesa_banho,89
33714,853,beleza_saude,23
33715,4684,informatica_acessorios,89
33716,5262,utilidades_domesticas,69
33717,8785,informatica_acessorios,44
33718,7140,beleza_saude,64
33719,15413,moveis_decoracao,159
33720,8467,utilidades_domesticas,117
33721,7575,beleza_saude,189
33722,10065,beleza_saude,15
33723,8575,cama_mesa_banho,89
33724,14218,beleza_saude,46
33725,181,cama_mesa_banho,155
33726,7702,cama_mesa_banho,27
33727,14815,beleza_saude,32
33728,13816,informatica_acessorios,209
33729,6458,moveis_decoracao,248
33730,5512,automotivo,22
33731,5859,cama_mesa_banho,38
33732,14157,esporte_lazer,60
33733,14218,beleza_saude,47
33734,10502,cama_mesa_banho,129
33735,16031,informatica_acessorios,24
33736,14107,utilidades_domesticas,26
33737,8209,beleza_saude,339
33738,2121,beleza_saude,85
33739,7839,automotivo,54
33740,12150,cama_mesa_banho,56
33741,671,esporte_lazer,35
33742,15322,moveis_decoracao,46
33743,13685,esporte_lazer,389
33744,9699,esporte_lazer,39
33745,9393,beleza_saude,110
33746,9887,cama_mesa_banho,279
33747,275,cama_mesa_banho,113
33748,14510,informatica_acessorios,49
33749,15563,esporte_lazer,109
33750,11926,moveis_decoracao,95
33751,942,beleza_saude,122
33752,4461,beleza_saude,109
33753,6838,moveis_decoracao,69
33754,320,informatica_acessorios,26
33755,6462,beleza_saude,139
33756,12439,cama_mesa_banho,205
33757,5173,informatica_acessorios,49
33758,968,cama_mesa_banho,115
33759,1235,esporte_lazer,128
33760,13817,esporte_lazer,129
33761,8298,informatica_acessorios,78
33762,1739,cama_mesa_banho,79
33763,6285,utilidades_domesticas,33
33764,8098,beleza_saude,27
33765,1992,informatica_acessorios,119
33766,6229,cama_mesa_banho,169
33767,11018,esporte_lazer,43
33768,1975,informatica_acessorios,28
33769,14926,utilidades_domesticas,149
33770,16658,esporte_lazer,99
33771,2973,esporte_lazer,100
33772,3098,automotivo,98
33773,4395,cama_mesa_banho,99
33774,16776,utilidades_domesticas,89
33775,1839,beleza_saude,12
33776,16110,esporte_lazer,79
33777,7159,esporte_lazer,89
33778,2475,cama_mesa_banho,39
33779,8678,beleza_saude,65
33780,7140,beleza_saude,66
33781,8660,esporte_lazer,659
33782,13289,moveis_decoracao,259
33783,8176,beleza_saude,59
33784,5864,utilidades_domesticas,169
33785,5985,informatica_acessorios,39
33786,1469,cama_mesa_banho,59
33787,2908,automotivo,89
33788,7784,esporte_lazer,194
33789,14335,informatica_acessorios,72
33790,14518,moveis_decoracao,100
33791,13685,esporte_lazer,389
33792,14570,cama_mesa_banho,13
33793,124,cama_mesa_banho,49
33794,9447,esporte_lazer,21
33795,6625,cama_mesa_banho,134
33796,4367,cama_mesa_banho,59
33797,10416,beleza_saude,499
33798,968,cama_mesa_banho,115
33799,10492,beleza_saude,18
33800,14922,utilidades_domesticas,33
33801,304,cama_mesa_banho,49
33802,10915,esporte_lazer,18
33803,5072,beleza_saude,110
33804,4793,esporte_lazer,139
33805,1975,informatica_acessorios,22
33806,1172,cama_mesa_banho,24
33807,7530,cama_mesa_banho,39
33808,15363,informatica_acessorios,31
33809,7749,moveis_decoracao,38
33810,10355,moveis_decoracao,52
33811,2658,cama_mesa_banho,42
33812,1971,cama_mesa_banho,99
33813,13696,automotivo,125
33814,2344,beleza_saude,535
33815,3868,beleza_saude,84
33816,12611,moveis_decoracao,33
33817,2482,automotivo,169
33818,7555,informatica_acessorios,149
33819,3199,moveis_decoracao,134
33820,14335,informatica_acessorios,98
33821,3393,moveis_decoracao,48
33822,11898,utilidades_domesticas,49
33823,6168,cama_mesa_banho,96
33824,2250,esporte_lazer,15
33825,4314,esporte_lazer,115
33826,12480,utilidades_domesticas,44
33827,5550,beleza_saude,29
33828,7554,utilidades_domesticas,49
